d_stamp,t_stamp,s9_id,depth,temperature,threshold,const_err
2017-12-13,00:00:00,A00S,68,21.58,,
2017-12-13,00:30:00,A00M,86,21.57,,
2017-12-13,00:30:00,A00H,34,21.57,,
2017-12-13,00:30:00,A00Q,16,21.57,,
2017-12-13,00:30:00,A00R,77,21.58,,
2017-12-13,00:30:00,A017,5,21.56,,
2017-12-13,00:30:00,A018,23,21.57,,
2017-12-13,00:30:00,A00P,61,21.58,,
2017-12-13,00:30:00,A00Z,52,21.57,,
2017-12-13,00:30:00,A00S,68,21.58,,
2017-12-13,01:00:00,A00H,34,21.57,,
2017-12-13,01:00:00,A00Z,52,21.57,,
2017-12-13,01:00:00,A00S,68,21.58,,
2017-12-13,01:00:00,A00M,86,21.57,,
2017-12-13,01:00:00,A00P,61,21.58,,
2017-12-13,01:00:00,A00Q,16,21.56,,
2017-12-13,01:00:00,A00R,77,21.58,,
2017-12-13,01:00:00,A017,5,21.56,,
2017-12-13,01:00:00,A018,23,21.56,,
2017-12-13,01:30:00,A00R,77,21.58,,
2017-12-13,01:30:00,A00Z,52,21.58,,
2017-12-13,01:30:00,A00M,86,21.57,,
2017-12-13,01:30:00,A00S,68,21.58,,
2017-12-13,01:30:00,A018,23,21.56,,
2017-12-13,01:30:00,A00Q,16,21.56,,
2017-12-13,01:30:00,A00H,34,21.56,,
2017-12-13,01:30:00,A017,5,21.56,,
2017-12-13,01:30:00,A00P,61,21.58,,
2017-12-13,02:00:00,A00R,77,21.57,,
2017-12-13,02:00:00,A00Z,52,21.57,,
2017-12-13,02:00:00,A00M,86,21.57,,
2017-12-13,02:00:00,A00S,68,21.57,,
2017-12-13,02:00:00,A00P,61,21.57,,
2017-12-13,02:00:00,A00Q,16,21.57,,
2017-12-13,02:00:00,A00H,34,21.57,,
2017-12-13,02:00:00,A017,5,21.55,,
2017-12-13,02:00:00,A018,23,21.57,,
2017-12-13,02:30:00,A00R,77,21.57,,
2017-12-13,02:30:00,A00Z,52,21.57,,
2017-12-13,02:30:00,A00M,86,21.57,,
2017-12-13,02:30:00,A00S,68,21.57,,
2017-12-13,02:30:00,A00P,61,21.57,,
2017-12-13,02:30:00,A00Q,16,21.56,,
2017-12-13,02:30:00,A00H,34,21.56,,
2017-12-13,02:30:00,A017,5,21.56,,
2017-12-13,02:30:00,A018,23,21.56,,
2017-12-13,03:00:00,A00R,77,21.57,,
2017-12-13,03:00:00,A00Z,52,21.57,,
2017-12-13,03:00:00,A00S,68,21.57,,
2017-12-13,03:00:00,A00M,86,21.56,,
2017-12-13,03:00:00,A00P,61,21.57,,
2017-12-13,03:00:00,A00Q,16,21.56,,
2017-12-13,03:00:00,A00H,34,21.56,,
2017-12-13,03:00:00,A017,5,21.54,,
2017-12-13,03:00:00,A018,23,21.56,,
2017-12-13,03:30:00,A00H,34,21.56,,
2017-12-13,03:30:00,A00S,68,21.57,,
2017-12-13,03:30:00,A00Z,52,21.57,,
2017-12-13,03:30:00,A00R,77,21.56,,
2017-12-13,03:30:00,A017,5,21.54,,
2017-12-13,03:30:00,A018,23,21.55,,
2017-12-13,03:30:00,A00P,61,21.57,,
2017-12-13,03:30:00,A00Q,16,21.54,,
2017-12-13,03:30:00,A00M,86,21.56,,
2017-12-13,04:00:00,A00M,86,21.56,,
2017-12-13,04:00:00,A00S,68,21.56,,
2017-12-13,04:00:00,A00Z,52,21.56,,
2017-12-13,04:00:00,A00R,77,21.57,,
2017-12-13,04:00:00,A017,5,21.55,,
2017-12-13,04:00:00,A018,23,21.55,,
2017-12-13,04:00:00,A00P,61,21.56,,
2017-12-13,04:00:00,A00Q,16,21.55,,
2017-12-13,04:00:00,A00H,34,21.55,,
2017-12-13,04:30:00,A00M,86,21.56,,
2017-12-13,04:30:00,A00S,68,21.56,,
2017-12-13,04:30:00,A017,5,21.55,,
2017-12-13,04:30:00,A00R,77,21.56,,
2017-12-13,04:30:00,A00Z,52,21.55,,
2017-12-13,04:30:00,A018,23,21.55,,
2017-12-13,04:30:00,A00P,61,21.55,,
2017-12-13,04:30:00,A00Q,16,21.54,,
2017-12-13,04:30:00,A00H,34,21.55,,
2017-12-13,05:00:00,A00Q,16,21.53,,
2017-12-13,05:00:00,A00P,61,21.55,,
2017-12-13,05:00:00,A00S,68,21.55,,
2017-12-13,05:00:00,A00H,34,21.54,,
2017-12-13,05:00:00,A00R,77,21.55,,
2017-12-13,05:00:00,A00M,86,21.55,,
2017-12-13,05:00:00,A017,5,21.53,,
2017-12-13,05:00:00,A018,23,21.53,,
2017-12-13,05:00:00,A00Z,52,21.55,,
2017-12-13,05:30:00,A00Q,16,21.53,,
2017-12-13,05:30:00,A00P,61,21.55,,
2017-12-13,05:30:00,A00R,77,21.55,,
2017-12-13,05:30:00,A00H,34,21.54,,
2017-12-13,05:30:00,A00S,68,21.55,,
2017-12-13,05:30:00,A00M,86,21.55,,
2017-12-13,05:30:00,A017,5,21.53,,
2017-12-13,05:30:00,A018,23,21.54,,
2017-12-13,05:30:00,A00Z,52,21.55,,
2017-12-13,06:00:00,A00S,68,21.55,,
2017-12-13,06:00:00,A00P,61,21.55,,
2017-12-13,06:00:00,A00R,77,21.55,,
2017-12-13,06:00:00,A017,5,21.54,,
2017-12-13,06:00:00,A00M,86,21.55,,
2017-12-13,06:00:00,A018,23,21.54,,
2017-12-13,06:00:00,A00H,34,21.54,,
2017-12-13,06:00:00,A00Z,52,21.55,,
2017-12-13,06:00:00,A00Q,16,21.54,,
2017-12-13,06:30:00,A018,23,21.54,,
2017-12-13,06:30:00,A00S,68,21.55,,
2017-12-13,06:30:00,A00Q,16,21.54,,
2017-12-13,06:30:00,A017,5,21.53,,
2017-12-13,06:30:00,A00Z,52,21.55,,
2017-12-13,06:30:00,A00P,61,21.55,,
2017-12-13,06:30:00,A00R,77,21.55,,
2017-12-13,06:30:00,A00M,86,21.55,,
2017-12-13,06:30:00,A00H,34,21.54,,
2017-12-13,07:00:00,A018,23,21.54,,
2017-12-13,07:00:00,A00H,34,21.54,,
2017-12-13,07:00:00,A00S,68,21.54,,
2017-12-13,07:00:00,A00M,86,21.54,,
2017-12-13,07:00:00,A017,5,21.54,,
2017-12-13,07:00:00,A00Z,52,21.54,,
2017-12-13,07:00:00,A00P,61,21.54,,
2017-12-13,07:00:00,A00R,77,21.54,,
2017-12-13,07:00:00,A00Q,16,21.54,,
2017-12-13,07:30:00,A00S,68,21.54,,
2017-12-13,07:30:00,A00Z,52,21.54,,
2017-12-13,07:30:00,A017,5,21.54,,
2017-12-13,07:30:00,A00Q,16,21.54,,
2017-12-13,07:30:00,A00M,86,21.54,,
2017-12-13,07:30:00,A018,23,21.54,,
2017-12-13,07:30:00,A00P,61,21.54,,
2017-12-13,07:30:00,A00H,34,21.54,,
2017-12-13,07:30:00,A00R,77,21.54,,
2017-12-13,08:00:00,A00S,68,21.54,,
2017-12-13,08:00:00,A00Z,52,21.54,,
2017-12-13,08:00:00,A00Q,16,21.54,,
2017-12-13,08:00:00,A00P,61,21.54,,
2017-12-13,08:00:00,A018,23,21.54,,
2017-12-13,08:00:00,A00M,86,21.54,,
2017-12-13,08:00:00,A00H,34,21.54,,
2017-12-13,08:00:00,A017,5,21.54,,
2017-12-13,08:00:00,A00R,77,21.54,,
2017-12-13,08:30:00,A00H,34,21.53,,
2017-12-13,08:30:00,A00S,68,21.54,,
2017-12-13,08:30:00,A018,23,21.53,,
2017-12-13,08:30:00,A00Q,16,21.53,,
2017-12-13,08:30:00,A00R,77,21.54,,
2017-12-13,08:30:00,A00P,61,21.54,,
2017-12-13,08:30:00,A00Z,52,21.54,,
2017-12-13,08:30:00,A00M,86,21.54,,
2017-12-13,08:30:00,A017,5,21.54,,
2017-12-13,09:00:00,A00Z,52,21.54,,
2017-12-13,09:00:00,A00S,68,21.54,,
2017-12-13,09:00:00,A00Q,16,21.53,,
2017-12-13,09:00:00,A00R,77,21.54,,
2017-12-13,09:00:00,A00M,86,21.49,,
2017-12-13,09:00:00,A00P,61,21.54,,
2017-12-13,09:00:00,A00H,34,21.53,,
2017-12-13,09:00:00,A018,23,21.53,,
2017-12-13,09:00:00,A017,5,21.53,,
2017-12-13,09:30:00,A00Q,16,21.53,,
2017-12-13,09:30:00,A018,23,21.53,,
2017-12-13,09:30:00,A00Z,52,21.54,,
2017-12-13,09:30:00,A017,5,21.54,,
2017-12-13,09:30:00,A00M,86,21.51,,
2017-12-13,09:30:00,A00S,68,21.54,,
2017-12-13,09:30:00,A00R,77,21.54,,
2017-12-13,09:30:00,A00H,34,21.53,,
2017-12-13,09:30:00,A00P,61,21.54,,
2017-12-13,10:00:00,A00Q,16,21.53,,
2017-12-13,10:00:00,A018,23,21.53,,
2017-12-13,10:00:00,A00Z,52,21.54,,
2017-12-13,10:00:00,A00M,86,21.48,,
2017-12-13,10:00:00,A00S,68,21.54,,
2017-12-13,10:00:00,A017,5,21.54,,
2017-12-13,10:00:00,A00H,34,21.53,,
2017-12-13,10:00:00,A00P,61,21.54,,
2017-12-13,10:00:00,A00R,77,21.53,,
2017-12-13,10:30:00,A00Q,16,21.53,,
2017-12-13,10:30:00,A018,23,21.53,,
2017-12-13,10:30:00,A00Z,52,21.53,,
2017-12-13,10:30:00,A017,5,21.54,,
2017-12-13,10:30:00,A00M,86,21.4,,
2017-12-13,10:30:00,A00S,68,21.54,,
2017-12-13,10:30:00,A00R,77,21.5,,
2017-12-13,10:30:00,A00H,34,21.53,,
2017-12-13,10:30:00,A00P,61,21.53,,
2017-12-13,11:00:00,A00S,68,21.51,,
2017-12-13,11:00:00,A00Q,16,21.53,,
2017-12-13,11:00:00,A00P,61,21.53,,
2017-12-13,11:00:00,A00R,77,21.45,,
2017-12-13,11:00:00,A017,5,21.54,,
2017-12-13,11:00:00,A00Z,52,21.52,,
2017-12-13,11:00:00,A00M,86,21.41,,
2017-12-13,11:00:00,A00H,34,21.53,,
2017-12-13,11:00:00,A018,23,21.52,,
2017-12-13,11:30:00,A00H,34,21.51,,
2017-12-13,11:30:00,A00Q,16,21.52,,
2017-12-13,11:30:00,A017,5,21.53,,
2017-12-13,11:30:00,A00R,77,21.43,,
2017-12-13,11:30:00,A00S,68,21.46,,
2017-12-13,11:30:00,A018,23,21.52,,
2017-12-13,11:30:00,A00Z,52,21.51,,
2017-12-13,11:30:00,A00M,86,21.37,,
2017-12-13,11:30:00,A00P,61,21.51,,
2017-12-13,12:00:00,A00R,77,21.39,,
2017-12-13,12:00:00,A00H,34,21.52,,
2017-12-13,12:00:00,A00Q,16,21.52,,
2017-12-13,12:00:00,A017,5,21.53,,
2017-12-13,12:00:00,A018,23,21.52,,
2017-12-13,12:00:00,A00S,68,21.43,,
2017-12-13,12:00:00,A00P,61,21.5,,
2017-12-13,12:00:00,A00Z,52,21.51,,
2017-12-13,12:00:00,A00M,86,21.33,,
2017-12-13,12:30:00,A00H,34,21.51,,
2017-12-13,12:30:00,A017,5,21.52,,
2017-12-13,12:30:00,A00R,77,21.36,,
2017-12-13,12:30:00,A00S,68,21.43,,
2017-12-13,12:30:00,A00Q,16,21.52,,
2017-12-13,12:30:00,A00Z,52,21.5,,
2017-12-13,12:30:00,A018,23,21.51,,
2017-12-13,12:30:00,A00M,86,21.32,,
2017-12-13,12:30:00,A00P,61,21.46,,
2017-12-13,13:00:00,A00Z,52,21.49,,
2017-12-13,13:00:00,A00H,34,21.51,,
2017-12-13,13:00:00,A00R,77,21.34,,
2017-12-13,13:00:00,A017,5,21.51,,
2017-12-13,13:00:00,A00Q,16,21.51,,
2017-12-13,13:00:00,A00P,61,21.42,,
2017-12-13,13:00:00,A018,23,21.51,,
2017-12-13,13:00:00,A00M,86,21.31,,
2017-12-13,13:00:00,A00S,68,21.36,,
2017-12-13,13:30:00,A00H,34,21.51,,
2017-12-13,13:30:00,A00M,86,21.3,,
2017-12-13,13:30:00,A00R,77,21.34,,
2017-12-13,13:30:00,A00S,68,21.36,,
2017-12-13,13:30:00,A00Z,52,21.49,,
2017-12-13,13:30:00,A017,5,21.51,,
2017-12-13,13:30:00,A00Q,16,21.51,,
2017-12-13,13:30:00,A00P,61,21.44,,
2017-12-13,13:30:00,A018,23,21.51,,
2017-12-13,14:00:00,A00H,34,21.51,,
2017-12-13,14:00:00,A00M,86,21.29,,
2017-12-13,14:00:00,A00R,77,21.32,,
2017-12-13,14:00:00,A00S,68,21.35,,
2017-12-13,14:00:00,A00Z,52,21.48,,
2017-12-13,14:00:00,A017,5,21.51,,
2017-12-13,14:00:00,A00Q,16,21.51,,
2017-12-13,14:00:00,A00P,61,21.42,,
2017-12-13,14:00:00,A018,23,21.51,,
2017-12-13,14:30:00,A00H,34,21.51,,
2017-12-13,14:30:00,A00M,86,21.29,,
2017-12-13,14:30:00,A00R,77,21.34,,
2017-12-13,14:30:00,A00S,68,21.36,,
2017-12-13,14:30:00,A00Z,52,21.46,,
2017-12-13,14:30:00,A017,5,21.51,,
2017-12-13,14:30:00,A00Q,16,21.51,,
2017-12-13,14:30:00,A00P,61,21.4,,
2017-12-13,14:30:00,A018,23,21.51,,
2017-12-13,15:00:00,A00H,34,21.51,,
2017-12-13,15:00:00,A00M,86,21.31,,
2017-12-13,15:00:00,A00P,61,21.42,,
2017-12-13,15:00:00,A00S,68,21.37,,
2017-12-13,15:00:00,A00Z,52,21.49,,
2017-12-13,15:00:00,A017,5,21.51,,
2017-12-13,15:00:00,A00Q,16,21.51,,
2017-12-13,15:00:00,A00R,77,21.35,,
2017-12-13,15:00:00,A018,23,21.51,,
2017-12-13,15:30:00,A00H,34,21.51,,
2017-12-13,15:30:00,A00M,86,21.3,,
2017-12-13,15:30:00,A00R,77,21.35,,
2017-12-13,15:30:00,A00S,68,21.37,,
2017-12-13,15:30:00,A00Z,52,21.49,,
2017-12-13,15:30:00,A017,5,21.5,,
2017-12-13,15:30:00,A00Q,16,21.51,,
2017-12-13,15:30:00,A00P,61,21.4,,
2017-12-13,15:30:00,A018,23,21.51,,
2017-12-13,16:00:00,A00P,61,21.39,,
2017-12-13,16:00:00,A00R,77,21.34,,
2017-12-13,16:00:00,A00Z,52,21.44,,
2017-12-13,16:00:00,A00H,34,21.51,,
2017-12-13,16:00:00,A00S,68,21.37,,
2017-12-13,16:00:00,A017,5,21.5,,
2017-12-13,16:00:00,A00Q,16,21.5,,
2017-12-13,16:00:00,A018,23,21.5,,
2017-12-13,16:00:00,A00M,86,21.29,,
2017-12-13,16:30:00,A018,23,21.5,,
2017-12-13,16:30:00,A00Z,52,21.44,,
2017-12-13,16:30:00,A00P,61,21.4,,
2017-12-13,16:30:00,A00R,77,21.36,,
2017-12-13,16:30:00,A00M,86,21.29,,
2017-12-13,16:30:00,A017,5,21.49,,
2017-12-13,16:30:00,A00S,68,21.38,,
2017-12-13,16:30:00,A00Q,16,21.5,,
2017-12-13,16:30:00,A00H,34,21.5,,
2017-12-13,17:00:00,A018,23,21.5,,
2017-12-13,17:00:00,A00Z,52,21.42,,
2017-12-13,17:00:00,A00P,61,21.4,,
2017-12-13,17:00:00,A00R,77,21.32,,
2017-12-13,17:00:00,A00M,86,21.26,,
2017-12-13,17:00:00,A017,5,21.5,,
2017-12-13,17:00:00,A00S,68,21.39,,
2017-12-13,17:00:00,A00Q,16,21.5,,
2017-12-13,17:00:00,A00H,34,21.49,,
2017-12-13,17:30:00,A00P,61,21.41,,
2017-12-13,17:30:00,A00S,68,21.33,,
2017-12-13,17:30:00,A017,5,21.49,,
2017-12-13,17:30:00,A00M,86,21.2,,
2017-12-13,17:30:00,A00R,77,21.28,,
2017-12-13,17:30:00,A00Q,16,21.49,,
2017-12-13,17:30:00,A00Z,52,21.43,,
2017-12-13,17:30:00,A018,23,21.49,,
2017-12-13,17:30:00,A00H,34,21.49,,
2017-12-13,18:00:00,A00P,61,21.4,,
2017-12-13,18:00:00,A00Q,16,21.48,,
2017-12-13,18:00:00,A00S,68,21.27,,
2017-12-13,18:00:00,A017,5,21.48,,
2017-12-13,18:00:00,A00M,86,21.14,,
2017-12-13,18:00:00,A00R,77,21.2,,
2017-12-13,18:00:00,A00Z,52,21.44,,
2017-12-13,18:00:00,A018,23,21.48,,
2017-12-13,18:00:00,A00H,34,21.48,,
2017-12-13,18:30:00,A018,23,21.48,,
2017-12-13,18:30:00,A00Z,52,21.41,,
2017-12-13,18:30:00,A00R,77,21.16,,
2017-12-13,18:30:00,A00M,86,21.05,,
2017-12-13,18:30:00,A00Q,16,21.48,,
2017-12-13,18:30:00,A00H,34,21.45,,
2017-12-13,18:30:00,A017,5,21.47,,
2017-12-13,18:30:00,A00P,61,21.28,,
2017-12-13,18:30:00,A00S,68,21.2,,
2017-12-13,19:00:00,A00Z,52,21.36,,
2017-12-13,19:00:00,A00R,77,21.19,,
2017-12-13,19:00:00,A00P,61,21.23,,
2017-12-13,19:00:00,A00Q,16,21.48,,
2017-12-13,19:00:00,A00H,34,21.46,,
2017-12-13,19:00:00,A017,5,21.48,,
2017-12-13,19:00:00,A018,23,21.48,,
2017-12-13,19:00:00,A00M,86,21.12,,
2017-12-13,19:00:00,A00S,68,21.2,,
2017-12-13,19:30:00,A00Z,52,21.35,,
2017-12-13,19:30:00,A00H,34,21.47,,
2017-12-13,19:30:00,A018,23,21.48,,
2017-12-13,19:30:00,A00M,86,21.17,,
2017-12-13,19:30:00,A00Q,16,21.48,,
2017-12-13,19:30:00,A00R,77,21.18,,
2017-12-13,19:30:00,A017,5,21.48,,
2017-12-13,19:30:00,A00P,61,21.26,,
2017-12-13,19:30:00,A00S,68,21.23,,
2017-12-13,20:00:00,A00Q,16,21.47,,
2017-12-13,20:00:00,A00P,61,21.26,,
2017-12-13,20:00:00,A018,23,21.46,,
2017-12-13,20:00:00,A00Z,52,21.37,,
2017-12-13,20:00:00,A00H,34,21.45,,
2017-12-13,20:00:00,A017,5,21.47,,
2017-12-13,20:00:00,A00R,77,21.18,,
2017-12-13,20:00:00,A00M,86,21.1,,
2017-12-13,20:00:00,A00S,68,21.25,,
2017-12-13,20:30:00,A00Q,16,21.47,,
2017-12-13,20:30:00,A00P,61,21.27,,
2017-12-13,20:30:00,A018,23,21.48,,
2017-12-13,20:30:00,A00M,86,21.16,,
2017-12-13,20:30:00,A00H,34,21.47,,
2017-12-13,20:30:00,A00Z,52,21.36,,
2017-12-13,20:30:00,A017,5,21.47,,
2017-12-13,20:30:00,A00R,77,21.23,,
2017-12-13,20:30:00,A00S,68,21.26,,
2017-12-13,21:00:00,A00Q,16,21.47,,
2017-12-13,21:00:00,A00P,61,21.3,,
2017-12-13,21:00:00,A00S,68,21.25,,
2017-12-13,21:00:00,A017,5,21.47,,
2017-12-13,21:00:00,A00R,77,21.22,,
2017-12-13,21:00:00,A00Z,52,21.38,,
2017-12-13,21:00:00,A018,23,21.48,,
2017-12-13,21:00:00,A00M,86,21.19,,
2017-12-13,21:00:00,A00H,34,21.47,,
2017-12-13,21:30:00,A018,23,21.47,,
2017-12-13,21:30:00,A00H,34,21.47,,
2017-12-13,21:30:00,A017,5,21.47,,
2017-12-13,21:30:00,A00S,68,21.31,,
2017-12-13,21:30:00,A00M,86,21.21,,
2017-12-13,21:30:00,A00P,61,21.34,,
2017-12-13,21:30:00,A00Q,16,21.47,,
2017-12-13,21:30:00,A00Z,52,21.39,,
2017-12-13,21:30:00,A00R,77,21.23,,
2017-12-13,22:00:00,A018,23,21.47,,
2017-12-13,22:00:00,A00H,34,21.46,,
2017-12-13,22:00:00,A017,5,21.46,,
2017-12-13,22:00:00,A00S,68,21.28,,
2017-12-13,22:00:00,A00M,86,21.21,,
2017-12-13,22:00:00,A00P,61,21.32,,
2017-12-13,22:00:00,A00Q,16,21.46,,
2017-12-13,22:00:00,A00R,77,21.25,,
2017-12-13,22:00:00,A00Z,52,21.37,,
2017-12-13,22:30:00,A018,23,21.46,,
2017-12-13,22:30:00,A00H,34,21.46,,
2017-12-13,22:30:00,A017,5,21.45,,
2017-12-13,22:30:00,A00S,68,21.3,,
2017-12-13,22:30:00,A00P,61,21.32,,
2017-12-13,22:30:00,A00M,86,21.21,,
2017-12-13,22:30:00,A00Q,16,21.45,,
2017-12-13,22:30:00,A00R,77,21.26,,
2017-12-13,22:30:00,A00Z,52,21.36,,
2017-12-13,23:00:00,A00S,68,21.31,,
2017-12-13,23:00:00,A00H,34,21.46,,
2017-12-13,23:00:00,A00M,86,21.21,,
2017-12-13,23:00:00,A018,23,21.46,,
2017-12-13,23:00:00,A00Q,16,21.46,,
2017-12-13,23:00:00,A00Z,52,21.35,,
2017-12-13,23:00:00,A017,5,21.45,,
2017-12-13,23:00:00,A00R,77,21.27,,
2017-12-13,23:00:00,A00P,61,21.33,,
2017-12-13,23:30:00,A017,5,21.45,,
2017-12-13,23:30:00,A00M,86,21.2,,
2017-12-13,23:30:00,A018,23,21.45,,
2017-12-13,23:30:00,A00Q,16,21.46,,
2017-12-13,23:30:00,A00Z,52,21.33,,
2017-12-13,23:30:00,A00S,68,21.3,,
2017-12-13,23:30:00,A00R,77,21.28,,
2017-12-13,23:30:00,A00H,34,21.41,,
2017-12-13,23:30:00,A00P,61,21.31,,
2017-12-14,00:00:00,A00R,77,21.27,,
2017-12-14,00:00:00,A00H,34,21.43,,
2017-12-14,00:00:00,A00Q,16,21.45,,
2017-12-14,00:00:00,A00M,86,21.2,,
2017-12-14,00:00:00,A018,23,21.45,,
2017-12-14,00:00:00,A00Z,52,21.34,,
2017-12-14,00:00:00,A00P,61,21.29,,
2017-12-14,00:00:00,A00S,68,21.28,,
2017-12-14,00:00:00,A017,5,21.45,,
2017-12-14,00:30:00,A00R,77,21.27,,
2017-12-14,00:30:00,A018,23,21.45,,
2017-12-14,00:30:00,A00H,34,21.43,,
2017-12-14,00:30:00,A00M,86,21.21,,
2017-12-14,00:30:00,A00Q,16,21.45,,
2017-12-14,00:30:00,A00Z,52,21.36,,
2017-12-14,00:30:00,A00P,61,21.3,,
2017-12-14,00:30:00,A00S,68,21.28,,
2017-12-14,00:30:00,A017,5,21.45,,
2017-12-14,01:00:00,A017,5,21.44,,
2017-12-14,01:00:00,A00R,77,21.27,,
2017-12-14,01:00:00,A00P,61,21.33,,
2017-12-14,01:00:00,A00H,34,21.43,,
2017-12-14,01:00:00,A00S,68,21.27,,
2017-12-14,01:00:00,A00Z,52,21.37,,
2017-12-14,01:00:00,A00M,86,21.21,,
2017-12-14,01:00:00,A00Q,16,21.44,,
2017-12-14,01:00:00,A018,23,21.44,,
2017-12-14,01:30:00,A018,23,21.44,,
2017-12-14,01:30:00,A017,5,21.44,,
2017-12-14,01:30:00,A00S,68,21.26,,
2017-12-14,01:30:00,A00R,77,21.25,,
2017-12-14,01:30:00,A00M,86,21.19,,
2017-12-14,01:30:00,A00Q,16,21.44,,
2017-12-14,01:30:00,A00H,34,21.41,,
2017-12-14,01:30:00,A00P,61,21.28,,
2017-12-14,01:30:00,A00Z,52,21.35,,
2017-12-14,02:00:00,A018,23,21.4,,
2017-12-14,02:00:00,A017,5,21.44,,
2017-12-14,02:00:00,A00S,68,21.25,,
2017-12-14,02:00:00,A00R,77,21.25,,
2017-12-14,02:00:00,A00M,86,21.2,,
2017-12-14,02:00:00,A00Q,16,21.43,,
2017-12-14,02:00:00,A00H,34,21.39,,
2017-12-14,02:00:00,A00P,61,21.26,,
2017-12-14,02:00:00,A00Z,52,21.33,,
2017-12-14,02:30:00,A00Q,16,21.43,,
2017-12-14,02:30:00,A017,5,21.43,,
2017-12-14,02:30:00,A00S,68,21.26,,
2017-12-14,02:30:00,A00M,86,21.23,,
2017-12-14,02:30:00,A00H,34,21.4,,
2017-12-14,02:30:00,A00R,77,21.24,,
2017-12-14,02:30:00,A00Z,52,21.35,,
2017-12-14,02:30:00,A018,23,21.42,,
2017-12-14,02:30:00,A00P,61,21.29,,
2017-12-14,03:00:00,A00Q,16,21.43,,
2017-12-14,03:00:00,A018,23,21.44,,
2017-12-14,03:00:00,A017,5,21.43,,
2017-12-14,03:00:00,A00S,68,21.28,,
2017-12-14,03:00:00,A00M,86,21.23,,
2017-12-14,03:00:00,A00H,34,21.43,,
2017-12-14,03:00:00,A00Z,52,21.37,,
2017-12-14,03:00:00,A00R,77,21.26,,
2017-12-14,03:00:00,A00P,61,21.32,,
2017-12-14,03:30:00,A00Q,16,21.44,,
2017-12-14,03:30:00,A018,23,21.44,,
2017-12-14,03:30:00,A017,5,21.44,,
2017-12-14,03:30:00,A00S,68,21.26,,
2017-12-14,03:30:00,A00M,86,21.22,,
2017-12-14,03:30:00,A00H,34,21.42,,
2017-12-14,03:30:00,A00Z,52,21.36,,
2017-12-14,03:30:00,A00R,77,21.23,,
2017-12-14,03:30:00,A00P,61,21.3,,
2017-12-14,04:00:00,A017,5,21.43,,
2017-12-14,04:00:00,A00S,68,21.26,,
2017-12-14,04:00:00,A00M,86,21.2,,
2017-12-14,04:00:00,A00R,77,21.21,,
2017-12-14,04:00:00,A00Z,52,21.32,,
2017-12-14,04:00:00,A00Q,16,21.43,,
2017-12-14,04:00:00,A018,23,21.43,,
2017-12-14,04:00:00,A00P,61,21.3,,
2017-12-14,04:00:00,A00H,34,21.41,,
2017-12-14,04:30:00,A017,5,21.43,,
2017-12-14,04:30:00,A00R,77,21.2,,
2017-12-14,04:30:00,A00M,86,21.18,,
2017-12-14,04:30:00,A00S,68,21.24,,
2017-12-14,04:30:00,A00Z,52,21.32,,
2017-12-14,04:30:00,A00Q,16,21.43,,
2017-12-14,04:30:00,A018,23,21.42,,
2017-12-14,04:30:00,A00P,61,21.3,,
2017-12-14,04:30:00,A00H,34,21.39,,
2017-12-14,05:00:00,A017,5,21.42,,
2017-12-14,05:00:00,A00S,68,21.21,,
2017-12-14,05:00:00,A00M,86,21.14,,
2017-12-14,05:00:00,A00H,34,21.38,,
2017-12-14,05:00:00,A00Q,16,21.42,,
2017-12-14,05:00:00,A00R,77,21.18,,
2017-12-14,05:00:00,A00P,61,21.27,,
2017-12-14,05:00:00,A00Z,52,21.32,,
2017-12-14,05:00:00,A018,23,21.41,,
2017-12-14,05:30:00,A00R,77,21.17,,
2017-12-14,05:30:00,A00S,68,21.19,,
2017-12-14,05:30:00,A00M,86,21.16,,
2017-12-14,05:30:00,A00H,34,21.39,,
2017-12-14,05:30:00,A00Q,16,21.41,,
2017-12-14,05:30:00,A017,5,21.41,,
2017-12-14,05:30:00,A00P,61,21.19,,
2017-12-14,05:30:00,A00Z,52,21.32,,
2017-12-14,05:30:00,A018,23,21.4,,
2017-12-14,06:00:00,A00S,68,21.14,,
2017-12-14,06:00:00,A00Q,16,21.41,,x
2017-12-14,06:00:00,A00Z,52,21.31,,
2017-12-14,06:00:00,A00M,86,21.14,,
2017-12-14,06:00:00,A00H,34,21.39,,
2017-12-14,06:00:00,A00P,61,21.13,,
2017-12-14,06:00:00,A017,5,21.41,,
2017-12-14,06:00:00,A00R,77,21.15,,
2017-12-14,06:00:00,A018,23,21.41,,
2017-12-14,06:30:00,A00Q,16,21.41,,x
2017-12-14,06:30:00,A00S,68,21.11,,
2017-12-14,06:30:00,A017,5,21.41,,
2017-12-14,06:30:00,A00Z,52,21.34,,
2017-12-14,06:30:00,A00M,86,21.1,,
2017-12-14,06:30:00,A00H,34,21.4,,
2017-12-14,06:30:00,A00P,61,21.11,,
2017-12-14,06:30:00,A00R,77,21.09,,
2017-12-14,06:30:00,A018,23,21.42,,
2017-12-14,07:00:00,A00S,68,21.06,,
2017-12-14,07:00:00,A00Q,16,21.41,,x
2017-12-14,07:00:00,A00H,34,21.39,,
2017-12-14,07:00:00,A00M,86,21.12,,
2017-12-14,07:00:00,A017,5,21.41,,
2017-12-14,07:00:00,A00Z,52,21.33,,
2017-12-14,07:00:00,A00P,61,21.03,,
2017-12-14,07:00:00,A00R,77,21.08,,
