d_stamp,t_stamp,temperature,humidity,dewpoint,wind_direction,wind_speed,pressure,threshold,const_err
2017-09-20,13:35:16,27.5,67.4,21,114,3.93,1011.8,,
2017-09-20,14:05:11,27.7,69.9,21.7,114,4.47,1011.7,,
2017-09-20,14:35:14,27.4,68.8,21.1,126,2.48,1011.8,,
2017-09-20,15:05:14,27.4,70.6,21.6,109,3.16,1011.7,,
2017-09-20,15:35:07,27.2,69.8,21.2,108,4.85,1011.8,,
2017-09-20,16:05:15,27.1,71.2,21.5,126,2.14,1011.9,,
2017-09-20,16:35:03,27.1,69.5,21.1,105,3.17,1012,,
2017-09-20,17:05:25,27.2,70.6,21.4,113,3.4,1012.3,,
2017-09-20,17:35:13,27.1,71.2,21.4,147,2.84,1012.5,,
2017-09-20,18:05:13,27.1,69.9,21.1,127,2.85,1012.7,,
2017-09-20,18:35:03,27,69.3,20.9,124,3.23,1012.8,,
2017-09-20,19:05:13,26.9,71,21.3,134,1.48,1012.7,,
2017-09-20,19:35:12,26.9,73.2,21.7,136,1.83,1012.6,,
2017-09-20,20:05:09,26.8,72.4,21.5,117,1.72,1012.6,,
2017-09-20,20:35:08,26.8,72.8,21.5,133,1.85,1012.6,,
2017-09-20,21:05:21,26.8,74.2,21.8,126,2.2,1012.7,,
2017-09-20,21:35:13,26.9,72.3,21.5,135,1.46,1012.7,,
2017-09-20,22:05:08,26.9,73.5,21.7,134,3.03,1012.7,,
2017-09-20,22:35:14,26.9,72.5,21.5,108,2.35,1012.6,,
2017-09-20,23:05:12,26.9,71.3,21.3,122,3.32,1012.2,,
2017-09-20,23:35:11,26.9,70.7,21.1,99,2.67,1012.2,,
2017-09-21,00:05:16,26.7,72.4,21.4,92,2.48,1012.1,,
2017-09-21,00:35:08,26.8,73.2,21.6,90,2.76,1012,,
2017-09-21,01:05:17,26.7,75.6,22.1,74,2.85,1011.9,,
2017-09-21,01:35:10,26.7,75.1,21.9,63,3.96,1011.8,,
2017-09-21,02:05:11,26.7,74.7,21.8,69,4.34,1011.9,,
2017-09-21,02:35:17,26.7,72.4,21.3,64,4.51,1011.9,,
2017-09-21,03:05:09,26.8,72.3,21.4,88,5.83,1012.1,,
2017-09-21,03:35:12,26.7,80.8,23.1,68,6.46,1012.1,,
2017-09-21,04:05:09,26.4,80.6,22.8,61,5.88,1012.3,,
2017-09-21,04:35:11,26.6,79,22.7,73,6.15,1012.3,,
2017-09-21,05:05:12,26.4,82.2,23.2,64,6.21,1012.5,,
2017-09-21,05:35:13,26.3,82.6,23.1,57,6.86,1012.6,,
2017-09-21,06:05:11,26.3,81,22.8,69,7.14,1012.7,,
2017-09-21,06:35:04,26.6,82,23.3,65,6.02,1012.7,,
2017-09-21,07:05:14,26.8,80.5,23.2,68,6.54,1012.9,,
2017-09-21,07:35:16,26.9,79.1,23,98,7.4,1012.8,,
2017-09-21,08:05:09,27,81.2,23.5,80,7.68,1012.9,,
2017-09-21,08:35:20,27.6,73.9,22.5,94,5.85,1012.8,,
2017-09-21,09:05:06,27.6,76.2,23.1,86,5.49,1012.6,,
2017-09-21,09:35:18,27.9,74.4,22.9,113,4.47,1012.5,,
2017-09-21,10:05:10,27.8,76.9,23.4,116,3.52,1012.3,,
2017-09-21,10:35:15,28,77.5,23.7,100,5.74,1012.3,,
2017-09-21,11:04:56,28.1,75.3,23.3,114,6.64,1012,,
2017-09-21,11:35:30,28,75.2,23.2,100,5.46,1011.9,,
2017-09-21,12:05:11,27.9,74.8,23.1,103,5.11,1011.6,,
2017-09-21,12:35:06,28.1,77.5,23.8,100,4.47,1011.6,,
2017-09-21,13:05:19,28,72.7,22.6,81,4.91,1011.5,,
2017-09-21,13:35:12,28.1,72.9,22.8,100,4.35,1011.5,,
2017-09-21,14:05:04,27.9,73.4,22.7,94,2.47,1011.5,,
2017-09-21,14:35:10,27.9,73,22.6,112,2.14,1011.4,,
2017-09-21,15:05:14,27.8,74.6,22.9,76,2.48,1011.4,,
2017-09-21,15:35:10,27.7,76.5,23.2,101,3.06,1011.6,,
2017-09-21,16:05:09,27.6,74.1,22.6,99,2.11,1011.6,,
2017-09-21,16:35:15,27.6,75.5,22.9,106,3.04,1011.9,,
2017-09-21,17:05:15,27.6,73.8,22.5,121,4.03,1012.2,,
2017-09-21,17:35:13,27.7,75.8,23,95,2.94,1012.2,,
2017-09-21,18:05:07,27.7,77.1,23.3,86,2.79,1012.5,,
2017-09-21,18:35:21,27.6,75.5,22.9,106,3.12,1012.7,,
2017-09-21,19:05:11,27.6,75.6,22.9,115,1.57,1012.7,,
2017-09-21,19:35:10,27.6,75.4,22.8,140,1.36,1012.7,,
2017-09-21,20:05:16,27.7,76.4,23.2,100,3.05,1012.8,,
2017-09-21,20:35:14,27.6,75.2,22.8,100,0.9,1012.8,,
2017-09-21,21:05:13,27.6,77.3,23.3,101,3.81,1012.8,,
2017-09-21,21:35:08,27.6,76.6,23.1,109,3.19,1012.7,,
2017-09-21,22:05:14,27.5,74.9,22.7,104,2.84,1012.7,,
2017-09-21,22:35:02,27.5,77.9,23.4,101,4.25,1012.6,,
2017-09-21,23:05:27,27.4,78,23.2,122,3.85,1012.6,,
2017-09-21,23:35:10,27.6,74.9,22.7,112,3.69,1012.7,,
2017-09-22,00:05:13,27.4,76.7,23,101,4.07,1012.8,,
2017-09-22,00:35:07,27.4,78.1,23.3,92,3.15,1012.7,,
2017-09-22,01:05:12,27.5,77.1,23.1,123,3.6,1012.6,,
2017-09-22,01:35:12,27.4,76.7,23,99,3.28,1012.8,,
2017-09-22,02:05:15,27.6,78.9,23.6,91,5.26,1012.9,,
2017-09-22,02:35:04,27.4,73.8,22.4,108,3.58,1013,,
2017-09-22,03:05:14,27.4,75.1,22.6,97,3.19,1013.1,,
2017-09-22,03:35:14,27.4,74.5,22.5,86,3.98,1013.2,,
2017-09-22,04:05:12,27.4,71.4,21.8,102,4.63,1013.4,,
2017-09-22,04:35:17,27.2,74.3,22.3,106,4.96,1013.7,,
2017-09-22,05:05:12,27.4,76.9,23,112,5.35,1014,,
2017-09-22,05:35:03,27.3,72.5,21.9,76,7.29,1014.3,,
2017-09-22,06:05:07,27,73.1,21.8,108,5.35,1014.5,,
2017-09-22,06:35:24,27.3,71,21.6,108,4.33,1014.7,,
2017-09-22,07:05:07,27.3,67,20.6,87,2.67,1015,,
2017-09-22,07:35:16,27.2,68.3,20.9,104,3.52,1015.1,,
2017-09-22,08:05:04,27.3,71.4,21.6,81,4.63,1015,,
2017-09-22,08:35:18,27.2,67.6,20.7,93,4.51,1015,,
2017-09-22,09:05:09,27.2,66.8,20.5,84,5.27,1014.9,,
2017-09-22,09:35:11,27.2,67.2,20.6,84,3.65,1014.7,,
2017-09-22,10:05:18,27.3,66.9,20.7,114,3.01,1014.6,,
2017-09-22,10:35:01,27.3,69.5,21.3,93,4.89,1014.6,,
2017-09-22,11:05:10,27.2,64.4,19.9,102,5.69,1014.4,,
2017-09-22,11:35:20,27.2,65.5,20.2,109,3.73,1014.5,,
2017-09-22,12:05:13,27.2,67.9,20.8,101,5.37,1014.3,,
2017-09-22,12:35:17,27.1,67.3,20.6,103,5.91,1014.2,,
2017-09-22,13:05:10,27.1,65.5,20.1,121,5.66,1014.4,,
2017-09-22,13:35:13,26.9,67.6,20.4,89,5.45,1014.3,,
2017-09-22,14:05:13,27,65.9,20.1,116,4.32,1014.1,,
2017-09-22,14:35:12,26.8,65.9,19.9,123,5.33,1014.2,,
2017-09-22,15:05:14,26.7,66.3,19.9,116,3.74,1014.2,,
2017-09-22,15:35:00,26.6,69.6,20.6,106,5.58,1014.2,,
2017-09-22,16:05:24,26.6,67.6,20.1,93,4.98,1014.5,,
2017-09-22,16:35:04,26.3,64.7,19.2,121,3.53,1014.7,,
2017-09-22,17:05:15,26.4,65,19.3,117,4.04,1014.7,,
2017-09-22,17:35:12,26.4,65.3,19.3,115,3.76,1014.9,,
2017-09-22,18:05:14,26.5,67.5,20,99,3.27,1015.1,,
2017-09-22,18:35:16,26.3,62.1,18.5,101,6.26,1015.3,,
2017-09-22,19:05:16,26.3,64.7,19.1,133,4.25,1015.4,,
2017-09-22,19:35:11,26.4,67.1,19.8,102,4.72,1015.3,,
2017-09-22,20:05:12,26.3,59.9,17.9,123,3.05,1015.3,,
2017-09-22,20:35:07,26.4,66.1,19.6,96,4.34,1015.2,,
2017-09-22,21:05:13,26.2,62.5,18.5,97,3.26,1015.2,,
2017-09-22,21:35:12,26.2,59.6,17.7,100,5.44,1015.2,,
2017-09-22,22:05:17,26.1,63.2,18.6,124,4.12,1015.1,,
2017-09-22,22:35:01,26.2,62.8,18.6,99,5.92,1015.1,,
2017-09-22,23:05:12,26.2,60.8,18,125,5.69,1015.2,,
2017-09-22,23:35:12,26.1,62.1,18.3,103,3.21,1015.2,,
2017-09-23,00:05:23,26.2,55.9,16.7,130,6.91,1015.2,,
2017-09-23,00:35:16,25.9,59.6,17.4,139,2.43,1015.3,,
2017-09-23,01:05:10,26,59.5,17.5,105,4.81,1015.3,,
2017-09-23,01:35:08,26.1,65.8,19.3,116,3.07,1015.4,,
2017-09-23,02:05:14,26,60.7,17.8,132,3.11,1015.4,,
2017-09-23,02:35:14,25.9,61.5,18,117,5.65,1015.5,,
2017-09-23,03:05:08,25.9,57.8,17,114,3.83,1015.7,,
2017-09-23,03:35:11,26,56.9,16.8,101,3.01,1015.7,,
2017-09-23,04:05:12,25.9,55.4,16.3,105,1.66,1015.7,,
2017-09-23,04:35:20,26.3,57.5,17.2,100,3.77,1015.8,,
2017-09-23,05:04:59,26.2,53.1,15.9,78,1.92,1015.7,,
2017-09-23,05:35:20,25.9,58.8,17.2,123,5.2,1015.9,,
2017-09-23,06:05:15,26.1,55.8,16.6,123,5.87,1016,,
2017-09-23,06:35:10,26.3,55.5,16.7,107,3.43,1016.2,,
2017-09-23,07:05:14,26.3,53.9,16.2,123,3.36,1016.1,,
2017-09-23,07:35:14,26.3,58.6,17.6,118,3.38,1016.2,,
2017-09-23,08:05:06,26,59,17.4,112,4.61,1016.2,,
2017-09-23,08:35:17,26.1,56,16.6,109,4.39,1016.2,,
2017-09-23,09:05:07,26.1,57.1,17,136,4.34,1016.2,,
2017-09-23,09:35:14,26.1,56.7,16.8,118,3.77,1016.2,,
2017-09-23,10:05:14,26.2,58.7,17.5,123,2.22,1016.2,,
2017-09-23,10:35:11,26.2,58.2,17.3,82,2.66,1015.9,,
2017-09-23,11:05:09,26.2,59.4,17.6,108,4.11,1015.8,,
2017-09-23,11:35:09,26.1,55.4,16.5,124,3.07,1015.6,,
2017-09-23,12:05:20,26.2,58.5,17.5,102,4.82,1015.3,,
2017-09-23,12:35:08,26.3,52.6,15.8,112,2.88,1015.1,,
2017-09-23,13:05:01,26.2,57.7,17.3,126,4.45,1015,,
2017-09-23,13:35:13,26.2,55.5,16.6,107,5.72,1014.8,,
2017-09-23,14:05:21,26.3,59.8,17.8,125,5.38,1014.7,,
2017-09-23,14:35:16,26.1,57.9,17.2,112,4.75,1014.8,,
2017-09-23,15:05:17,26.1,57,16.9,119,4.12,1014.7,,
2017-09-23,15:35:11,26,56,16.6,115,5.38,1014.7,,
2017-09-23,16:05:13,25.9,57.7,17,122,5.4,1014.7,,
2017-09-23,16:35:08,25.9,58.4,17.1,107,3.74,1014.8,,
2017-09-23,17:04:53,26,61,17.9,111,5.06,1015,,
2017-09-23,17:35:35,25.8,58.6,17.1,160,0.94,1015.1,,
2017-09-23,18:05:14,25.8,60.8,17.7,129,3.44,1015.1,,
2017-09-23,18:35:13,25.7,61.9,17.9,132,5.62,1015.2,,
2017-09-23,19:05:09,25.7,57.8,16.8,129,5,1015.2,,
2017-09-23,19:35:19,25.6,62.4,17.9,134,4.3,1015.2,,
2017-09-23,20:05:11,25.5,60.4,17.3,118,3.98,1015.1,,
2017-09-23,20:35:01,25.3,60,17,123,3.95,1015,,
2017-09-23,21:05:16,25.3,61.9,17.5,125,4.9,1014.9,,
2017-09-23,21:35:08,25.3,62.2,17.5,193,2.73,1014.8,,
2017-09-23,22:05:15,25.3,64.5,18.1,131,4.28,1014.6,,
2017-09-23,22:35:19,25.1,58,16.3,131,2.78,1014.5,,
2017-09-23,23:05:10,25.1,58.2,16.4,97,4.63,1014.4,,
2017-09-23,23:35:16,25.2,58.8,16.5,111,5.83,1014.4,,
2017-09-24,00:05:12,25.2,62.1,17.5,179,2.73,1014.8,,
2017-09-24,00:35:06,25.2,58.1,16.4,199,3.32,1014.8,,
2017-09-24,01:05:15,25.2,57.4,16.2,327,1.86,1014.8,,
2017-09-24,01:35:06,24.8,60.7,16.7,301,0.83,1014.4,,
2017-09-24,02:05:10,25,61.2,17,285,1.49,1014.2,,
2017-09-24,02:35:18,25,60.8,16.9,212,0.57,1014.2,,
2017-09-24,03:05:10,25.1,61.3,17.1,177,2.55,1013.9,,
2017-09-24,03:35:15,25.4,56.2,16.1,141,2.35,1013.8,,
2017-09-24,04:05:12,25.4,56.9,16.3,134,4.51,1013.6,,
2017-09-24,04:35:12,25.6,58.8,16.9,130,3.89,1014.1,,
2017-09-24,05:05:08,25.7,55.8,16.2,209,2.14,1014.1,,
2017-09-24,05:35:08,25.8,56.3,16.5,156,1.35,1014.4,,
2017-09-24,06:05:10,26.1,54.7,16.3,167,1.16,1014.5,,
2017-09-24,06:35:19,26.1,59.4,17.6,158,1.26,1014.4,,
2017-09-24,07:05:15,26,57.1,16.9,220,2.07,1014.4,,
2017-09-24,07:35:11,26.2,55.3,16.5,137,0.7,1014.6,,
2017-09-24,08:05:09,26.1,55.9,16.6,117,2.16,1014.5,,
2017-09-24,08:35:14,26,55.5,16.4,117,3.58,1014.5,,
2017-09-24,09:05:05,26.1,58.7,17.4,101,3.15,1014.2,,
2017-09-24,09:35:12,26.1,57.8,17.1,112,4.86,1014.1,,
2017-09-24,10:05:01,26.2,63.5,18.7,104,4.72,1014,,
2017-09-24,10:35:14,26.2,59.5,17.7,109,4.42,1013.7,,
2017-09-24,11:05:11,26.2,59.7,17.8,126,4.27,1013.6,,
2017-09-24,11:35:12,26.3,60,17.9,103,4.18,1013.6,,
2017-09-24,12:05:13,26.3,63.9,18.9,104,4.39,1013.7,,
2017-09-24,12:35:13,26.4,65.3,19.4,119,3.91,1013.8,,
2017-09-24,13:05:12,26.5,67.5,20,106,3.14,1013.7,,
2017-09-24,13:35:13,26.5,64.6,19.3,126,3.86,1013.7,,
2017-09-24,14:05:12,26.5,64.7,19.3,104,4.2,1013.8,,
2017-09-24,14:35:15,26.7,63.3,19.2,128,4.3,1013.7,,
2017-09-24,15:05:10,26.7,64.4,19.4,126,3.94,1013.6,,
2017-09-24,15:35:11,26.5,62.8,18.8,112,3.29,1013.6,,
2017-09-24,16:05:13,26.5,65.7,19.6,126,4.01,1013.6,,
2017-09-24,16:35:14,26.6,61.7,18.7,172,2.79,1013.9,,
2017-09-24,17:05:10,26.7,61.9,18.8,174,2.31,1014,,
2017-09-24,17:35:30,26.6,59.5,18.1,102,2.79,1014,,
2017-09-24,18:05:19,26.5,63.8,19.1,118,2.8,1014.2,,
2017-09-24,18:35:08,26.5,63,18.9,94,3.17,1014.2,,
2017-09-24,19:05:16,26.7,64.5,19.5,116,4.01,1014.4,,
2017-09-24,19:35:06,26.7,64.8,19.6,112,2.5,1014.2,,
2017-09-24,20:05:15,26.7,59.2,18.1,124,3.14,1014.3,,
2017-09-24,20:35:11,26.6,57.5,17.5,116,3.03,1014.1,,
2017-09-24,21:05:11,26.5,59.3,18,112,2.01,1014.1,,
2017-09-24,21:35:14,26.6,59.3,18,137,2.23,1013.9,,
2017-09-24,22:05:08,26.5,60.3,18.2,103,1.76,1013.9,,
2017-09-24,22:35:14,26.4,60.7,18.2,131,2.23,1014,,
2017-09-24,23:05:12,26.4,60.4,18.2,168,1.74,1013.9,,
2017-09-24,23:35:13,26.5,61.1,18.4,115,3.2,1013.9,,
2017-09-25,00:05:05,26.4,59.4,17.8,229,2.76,1013.6,,
2017-09-25,00:35:09,26.2,57.9,17.3,179,1.72,1013.6,,
2017-09-25,01:05:19,26.4,58.2,17.5,179,2.48,1013.6,,
2017-09-25,01:35:18,26.4,62.6,18.7,209,1.67,1013.4,,
2017-09-25,02:05:10,26.4,60.3,18.1,205,2.09,1013.3,,
2017-09-25,02:35:15,26.3,63.9,18.9,225,2.01,1013.3,,
2017-09-25,03:05:03,26.3,59.9,17.9,178,3.52,1013.5,,
2017-09-25,03:35:20,26.3,59.8,17.8,136,1.31,1013.4,,
2017-09-25,04:05:16,26.3,59.9,18,185,1.31,1013.6,,
2017-09-25,04:35:12,26.4,61.5,18.4,273,1.23,1013.8,,
2017-09-25,05:05:07,26.2,68.6,20,314,0.84,1013.9,,
2017-09-25,05:35:16,26,70.1,20.2,73,1.32,1014,,
2017-09-25,06:05:17,26.5,63.8,19.1,312,0.85,1014.3,,
2017-09-25,06:35:11,26.7,66.4,19.9,329,0.92,1014.6,,
2017-09-25,07:05:11,26.8,63.2,19.2,119,0.35,1014.5,,
2017-09-25,07:35:11,27.1,61.7,19.1,57,1.47,1014.5,,
2017-09-25,08:05:07,26.9,60.6,18.7,136,2.61,1014.5,,
2017-09-25,08:35:15,27,60.4,18.7,142,2.55,1014.3,,
2017-09-25,09:05:12,27,61,18.8,142,1.59,1014.3,,
2017-09-25,09:35:07,26.9,59.5,18.4,138,2.9,1014.1,,
2017-09-25,10:05:08,27.1,68.1,20.7,123,3.91,1013.9,,
2017-09-25,10:35:12,27,62.2,19.1,122,4.17,1013.5,,
2017-09-25,11:05:20,27,62.6,19.3,113,3.76,1013.3,,
2017-09-25,11:35:12,27.2,65.2,20.1,129,2.96,1013.2,,
2017-09-25,12:05:10,27.3,65.4,20.2,113,5.07,1013.1,,
2017-09-25,12:35:11,27.2,63.5,19.6,124,3.75,1013,,
2017-09-25,13:05:09,27.2,62.7,19.5,108,3.99,1012.9,,
2017-09-25,13:35:15,27.2,67.2,20.6,106,5.34,1012.9,,
2017-09-25,14:05:12,27,65.8,20.1,89,4,1013.1,,
2017-09-25,14:35:21,26.9,65.6,19.9,107,4.54,1013.2,,
2017-09-25,15:05:09,26.9,65.4,19.8,126,5.6,1013.3,,
2017-09-25,15:35:14,26.9,67,20.3,123,4.4,1013.5,,
2017-09-25,16:05:06,26.9,65.9,20,115,5.28,1013.4,,
2017-09-25,16:35:15,26.9,66.7,20.2,123,6.24,1013.5,,
2017-09-25,17:05:04,26.9,63.6,19.4,122,5.83,1013.6,,
2017-09-25,17:35:12,26.8,66.7,20.1,108,6.76,1013.9,,
2017-09-25,18:05:13,26.8,67,20.2,103,5.84,1014,,
2017-09-25,18:35:15,26.7,63.7,19.3,94,0.9,1014.1,,
2017-09-25,19:05:14,26.9,63.2,19.3,117,6.63,1014.1,,
2017-09-25,19:35:19,26.7,64.3,19.4,122,5.7,1013.9,,
2017-09-25,20:05:10,26.8,68.6,20.5,74,6.82,1013.7,,
2017-09-25,20:35:16,26.9,67.9,20.4,90,6.95,1013.4,,
2017-09-25,21:05:08,26.7,63.2,19.1,112,4.41,1013.3,,
2017-09-25,21:35:11,26.7,64.1,19.4,91,4.5,1013.4,,
2017-09-25,22:05:12,26.6,61,18.5,99,3.29,1013.4,,
2017-09-25,22:35:14,26.3,68.6,20.1,60,5.2,1013.3,,
2017-09-25,23:05:13,26.3,66.7,19.7,101,3.82,1013.3,,
2017-09-25,23:35:07,26.4,71.3,20.8,79,3.3,1013.3,,
2017-09-26,00:05:08,26.3,67.9,19.9,92,5.5,1013.3,,
2017-09-26,00:35:18,26.2,62.6,18.5,121,2.94,1013.4,,
2017-09-26,01:05:17,26.3,63.3,18.8,112,3.6,1013.2,,
2017-09-26,01:35:07,26.3,60.4,18,82,2.07,1013.4,,
2017-09-26,02:05:17,26.3,59.9,17.9,131,3.4,1013.5,,
2017-09-26,02:35:08,26.2,59.7,17.8,113,3.11,1013.4,,
2017-09-26,03:05:12,26.2,62.4,18.5,114,1.85,1013.7,,
2017-09-26,03:35:11,26.2,57.8,17.2,108,1.26,1013.8,,
2017-09-26,04:05:14,26.3,56.7,17,97,0.69,1013.9,,
2017-09-26,04:35:12,26.4,60.7,18.2,105,2.58,1014.2,,
2017-09-26,05:05:08,27,57.7,18,96,0.9,1014.4,,
2017-09-26,05:35:21,26.5,60.2,18.2,63,2.48,1014.7,,
2017-09-26,06:05:06,26.6,67.5,20.1,111,3.48,1014.9,,
2017-09-26,06:35:11,26.2,69.9,20.3,115,4.22,1015.1,,
2017-09-26,07:05:15,26.2,67.8,19.8,131,4.68,1015.3,,
2017-09-26,07:35:05,26.3,67.7,19.8,100,5.63,1015.3,,
2017-09-26,08:05:14,26.4,69.1,20.3,106,4.31,1015.1,,
2017-09-26,08:35:11,26.7,70.6,21,107,4,1015.2,,
2017-09-26,09:05:10,26.6,64.8,19.4,122,3.48,1015.1,,
2017-09-26,09:35:11,26.6,67.6,20.1,110,3.36,1015,,
2017-09-26,10:05:19,26.6,68,20.3,110,5.05,1014.8,,
2017-09-26,10:35:15,26.6,67.7,20.1,124,5.99,1014.7,,
2017-09-26,11:05:11,26.6,67.2,20,85,7.14,1014.6,,
2017-09-26,11:35:13,26.8,67.2,20.2,99,7.18,1014.5,,
2017-09-26,12:05:15,26.7,67.8,20.2,79,5.69,1014.5,,
2017-09-26,12:35:11,26.8,69.3,20.7,118,6.35,1014.3,,
2017-09-26,13:05:07,26.8,67,20.1,118,4.78,1014.4,,
2017-09-26,13:35:20,26.7,65.4,19.6,101,6.08,1014.5,,
2017-09-26,14:05:07,26.6,68.3,20.3,113,6.74,1014.4,,
2017-09-26,14:35:16,26.5,70,20.6,88,6.56,1014.6,,
2017-09-26,15:05:12,26.3,67.5,19.8,114,3.67,1014.6,,
2017-09-26,15:35:12,26.3,63.9,19,117,6.36,1014.6,,
2017-09-26,16:05:10,26.4,63.7,19,95,6.05,1014.9,,
2017-09-26,16:35:07,26.3,66.7,19.6,113,5.59,1015,,
2017-09-26,17:05:14,26.4,69.5,20.4,93,5.4,1015.3,,
2017-09-26,17:35:11,26.2,67.8,19.8,65,4.47,1015.5,,
2017-09-26,18:05:12,26.2,68,19.9,103,5.24,1015.7,,
2017-09-26,18:35:15,26.1,70.3,20.3,117,5.09,1015.7,,
2017-09-26,19:05:08,26.2,68.3,19.9,94,5.92,1015.9,,
2017-09-26,19:35:15,26.1,68.1,19.7,78,4.38,1015.9,,
2017-09-26,20:05:17,26,66.1,19.2,91,5.16,1016,,
2017-09-26,20:35:13,26,68.8,19.8,126,2.95,1016.1,,
2017-09-26,21:05:13,26,66.7,19.3,60,3.8,1016,,
2017-09-26,21:35:05,26,68.9,19.9,91,4.07,1016,,
2017-09-26,22:05:16,26,69.8,20.1,79,4.01,1015.9,,
2017-09-26,22:35:06,26,67.6,19.5,59,3.22,1015.8,,
2017-09-26,23:05:19,26,67.6,19.5,78,3.86,1015.8,,
